Index, UTC_time, BAR_temperature, BAR_pressure, GPS_fix_mode, GPS_latitude, GPS_longitude, GPS_speed, GPS_heading, GPS_alt, GPS_time, BAR_alt
36,1718532735.693499,25.8125,95900.75,3,49.7163264,14.094647,0,0.0,462.094,2024-06-16T12:12:15.000Z,461.64953768880036
37,1718532736.221172,25.8125,95900.75,3,49.7163264,14.0946475,0,0.0,462.079,2024-06-16T12:12:16.000Z,461.64953768880036
38,1718532736.747995,25.8125,95902.25,3,49.7163264,14.0946475,0,0.0,462.079,2024-06-16T12:12:16.000Z,461.5189843027838
39,1718532737.274875,25.8125,95902.25,3,49.7163264,14.0946478,0,0.0,462.079,2024-06-16T12:12:17.000Z,461.5189843027838
40,1718532737.802607,25.8125,95904.5,3,49.7163264,14.0946478,0,0.0,462.079,2024-06-16T12:12:17.000Z,461.3231573239477
41,1718532738.330154,25.8125,95904.5,3,49.7163267,14.0946485,0,0.0,462.125,2024-06-16T12:12:18.000Z,461.3231573239477
42,1718532738.857872,25.75,95896.25,3,49.7163267,14.0946485,0,0.0,462.125,2024-06-16T12:12:18.000Z,462.0412077680014
43,1718532739.385238,25.75,95896.25,3,49.7163262,14.0946491,0,0.0,462.177,2024-06-16T12:12:19.000Z,462.0412077680014
44,1718532739.912699,25.75,95902.5,3,49.7163262,14.0946491,0,0.0,462.177,2024-06-16T12:12:19.000Z,461.4972255658679
45,1718532740.441314,25.75,95902.5,3,49.7163261,14.0946499,0,0.0,462.268,2024-06-16T12:12:20.000Z,461.4972255658679
46,1718532740.97068,25.75,95900.5,3,49.7163261,14.0946499,0,0.0,462.268,2024-06-16T12:12:20.000Z,461.67129674722656
47,1718532741.498429,25.75,95900.5,3,49.7163259,14.0946508,0,0.0,462.362,2024-06-16T12:12:21.000Z,461.67129674722656
48,1718532742.0275,25.75,95902.5,3,49.7163259,14.0946517,0,0.0,462.399,2024-06-16T12:12:22.000Z,461.4972255658679
49,1718532742.555124,25.75,95902.5,3,49.7163259,14.0946517,0,0.0,462.399,2024-06-16T12:12:22.000Z,461.4972255658679
50,1718532743.082457,25.75,95900.25,3,49.7163259,14.0946528,0,0.0,462.478,2024-06-16T12:12:23.000Z,461.69305585158213
51,1718532743.610047,25.75,95902.25,3,49.7163259,14.0946528,0,0.0,462.478,2024-06-16T12:12:23.000Z,461.5189843027838
52,1718532744.138057,25.75,95902.25,3,49.7163259,14.0946535,0,0.0,462.565,2024-06-16T12:12:24.000Z,461.5189843027838
53,1718532744.665304,25.75,95900.0,3,49.7163259,14.0946535,0,0.0,462.565,2024-06-16T12:12:24.000Z,461.71481500186707
54,1718532745.194881,25.75,95900.0,3,49.716326,14.0946546,0,0.0,462.655,2024-06-16T12:12:25.000Z,461.71481500186707
55,1718532745.722132,25.75,95900.5,3,49.716326,14.0946546,0,0.0,462.655,2024-06-16T12:12:25.000Z,461.67129674722656
56,1718532746.249612,25.75,95900.5,3,49.716326,14.0946555,0,0.0,462.734,2024-06-16T12:12:26.000Z,461.67129674722656
57,1718532746.777333,25.75,95900.75,3,49.716326,14.0946555,0,0.0,462.734,2024-06-16T12:12:26.000Z,461.64953768880036
58,1718532747.304598,25.75,95900.75,3,49.7163264,14.0946564,0,0.0,462.824,2024-06-16T12:12:27.000Z,461.64953768880036
59,1718532747.83185,25.6875,95900.25,3,49.7163264,14.0946564,0,0.0,462.824,2024-06-16T12:12:27.000Z,461.69305585158213
60,1718532748.358972,25.6875,95900.25,3,49.7163264,14.0946567,0,0.0,462.856,2024-06-16T12:12:28.000Z,461.69305585158213
61,1718532748.8861,25.6875,95900.75,3,49.7163264,14.0946567,0,0.0,462.856,2024-06-16T12:12:28.000Z,461.64953768880036
62,1718532749.413164,25.6875,95900.75,3,49.7163266,14.0946564,0,0.0,462.79,2024-06-16T12:12:29.000Z,461.64953768880036
63,1718532749.940123,25.6875,95902.5,3,49.7163266,14.0946564,0,0.0,462.79,2024-06-16T12:12:29.000Z,461.4972255658679
64,1718532750.46725,25.6875,95902.5,3,49.7163273,14.094657,0,0.0,462.858,2024-06-16T12:12:30.000Z,461.4972255658679
65,1718532750.994439,25.6875,95900.0,3,49.7163273,14.094657,0,0.0,462.858,2024-06-16T12:12:30.000Z,461.71481500186707
66,1718532751.522213,25.6875,95900.0,3,49.7163276,14.0946574,0,0.0,462.867,2024-06-16T12:12:31.000Z,461.71481500186707
67,1718532752.049367,25.6875,95902.25,3,49.7163282,14.0946581,0,0.0,462.959,2024-06-16T12:12:32.000Z,461.5189843027838
68,1718532752.577201,25.6875,95902.25,3,49.7163282,14.0946581,0,0.0,462.959,2024-06-16T12:12:32.000Z,461.5189843027838
69,1718532753.104576,25.6875,95902.25,3,49.7163292,14.0946578,0,0.0,462.97,2024-06-16T12:12:33.000Z,461.5189843027838
70,1718532753.631713,25.6875,95902.25,3,49.7163292,14.0946578,0,0.0,462.97,2024-06-16T12:12:33.000Z,461.5189843027838
71,1718532754.158898,25.6875,95900.5,3,49.7163294,14.0946588,0,0.0,463.039,2024-06-16T12:12:34.000Z,461.67129674722656
72,1718532754.685784,25.6875,95900.5,3,49.7163294,14.0946588,0,0.0,463.039,2024-06-16T12:12:34.000Z,461.67129674722656
73,1718532755.21288,25.6875,95898.5,3,49.7163295,14.0946577,0,0.0,462.943,2024-06-16T12:12:35.000Z,461.8453708681419
74,1718532755.740207,25.6875,95898.5,3,49.7163295,14.0946577,0,0.0,462.943,2024-06-16T12:12:35.000Z,461.8453708681419
75,1718532756.26719,25.6875,95900.5,3,49.7163299,14.0946575,0,0.0,462.935,2024-06-16T12:12:36.000Z,461.67129674722656
76,1718532756.794417,25.6875,95900.5,3,49.7163299,14.0946575,0,0.0,462.935,2024-06-16T12:12:36.000Z,461.67129674722656
77,1718532757.322599,25.6875,95896.5,3,49.7163299,14.0946586,0,0.0,462.997,2024-06-16T12:12:37.000Z,462.0194479287271
78,1718532757.851846,25.6875,95896.5,3,49.7163299,14.0946586,0,0.0,462.997,2024-06-16T12:12:37.000Z,462.0194479287271
79,1718532758.378886,25.6875,95898.5,3,49.7163299,14.0946569,0,0.0,462.925,2024-06-16T12:12:38.000Z,461.8453708681419
80,1718532758.90552,25.6875,95904.25,3,49.7163299,14.0946569,0,0.0,462.925,2024-06-16T12:12:38.000Z,461.3449156934437
81,1718532759.432879,25.6875,95904.25,3,49.71633,14.0946554,0,0.0,462.921,2024-06-16T12:12:39.000Z,461.3449156934437
82,1718532759.960291,25.625,95898.0,3,49.71633,14.0946554,0,0.0,462.921,2024-06-16T12:12:39.000Z,461.88888985769125
83,1718532760.487063,25.625,95898.0,3,49.7163297,14.0946544,0,0.0,462.885,2024-06-16T12:12:40.000Z,461.88888985769125
84,1718532761.01415,25.625,95902.75,3,49.7163291,14.0946537,0,0.0,462.894,2024-06-16T12:12:41.000Z,461.4754668748764
85,1718532761.541362,25.625,95902.75,3,49.7163291,14.0946537,0,0.0,462.894,2024-06-16T12:12:41.000Z,461.4754668748764
86,1718532762.069485,25.625,95906.25,3,49.7163288,14.0946526,0,0.0,462.87,2024-06-16T12:12:42.000Z,461.17085002344857
87,1718532762.597401,25.625,95906.25,3,49.7163288,14.0946526,0,0.0,462.87,2024-06-16T12:12:42.000Z,461.17085002344857
88,1718532763.125417,25.625,95910.5,3,49.7163296,14.0946519,0,0.0,463.054,2024-06-16T12:12:43.000Z,460.8009702337603
89,1718532763.653221,25.625,95910.5,3,49.7163296,14.0946519,0,0.0,463.054,2024-06-16T12:12:43.000Z,460.8009702337603
90,1718532764.180151,25.625,95908.25,3,49.7163295,14.0946504,0,0.0,463.078,2024-06-16T12:12:44.000Z,460.9967872926902
91,1718532764.707079,25.625,95908.25,3,49.7163295,14.0946504,0,0.0,463.078,2024-06-16T12:12:44.000Z,460.9967872926902
92,1718532765.23448,25.625,95908.75,3,49.7163298,14.094649,0,0.0,463.14,2024-06-16T12:12:45.000Z,460.9532720692436
93,1718532765.762585,25.625,95908.75,3,49.7163298,14.094649,0,0.0,463.14,2024-06-16T12:12:45.000Z,460.9532720692436
94,1718532766.290228,25.5625,95902.75,3,49.7163305,14.0946483,0,0.0,463.246,2024-06-16T12:12:46.000Z,461.4754668748764
95,1718532766.816644,25.5625,95902.75,3,49.7163305,14.0946483,0,0.0,463.246,2024-06-16T12:12:46.000Z,461.4754668748764
96,1718532767.343828,25.5625,95906.75,3,49.7163308,14.0946465,0,0.0,463.267,2024-06-16T12:12:47.000Z,461.12733406521124
97,1718532767.870846,25.5625,95906.75,3,49.7163308,14.0946465,0,0.0,463.267,2024-06-16T12:12:47.000Z,461.12733406521124
98,1718532768.3977,25.5625,95906.75,3,49.7163312,14.0946442,0,0.0,463.365,2024-06-16T12:12:48.000Z,461.12733406521124
99,1718532768.925197,25.5625,95906.75,3,49.7163312,14.0946442,0,0.0,463.365,2024-06-16T12:12:48.000Z,461.12733406521124
100,1718532769.451708,25.5625,95906.5,3,49.716331,14.0946437,0,0.0,463.529,2024-06-16T12:12:49.000Z,461.14909202136766
101,1718532769.979006,25.5625,95906.5,3,49.716331,14.0946437,0,0.0,463.529,2024-06-16T12:12:49.000Z,461.14909202136766
102,1718532770.50631,25.5625,95906.25,3,49.7163305,14.0946434,0,0.0,463.675,2024-06-16T12:12:50.000Z,461.17085002344857
103,1718532771.033327,25.5625,95906.25,3,49.7163308,14.094642,0,0.0,463.759,2024-06-16T12:12:51.000Z,461.17085002344857
104,1718532771.560154,25.5625,95904.0,3,49.7163308,14.094642,0,0.0,463.759,2024-06-16T12:12:51.000Z,461.366674108864
105,1718532772.087165,25.5625,95904.0,3,49.7163313,14.0946404,0,0.0,463.814,2024-06-16T12:12:52.000Z,461.366674108864
106,1718532772.614383,25.5625,95906.25,3,49.7163313,14.0946404,0,0.0,463.814,2024-06-16T12:12:52.000Z,461.17085002344857
107,1718532773.142294,25.5625,95906.5,3,49.7163318,14.0946387,0,0.0,463.78,2024-06-16T12:12:53.000Z,461.14909202136766
108,1718532773.669024,25.5625,95902.5,3,49.7163318,14.0946387,0,0.0,463.78,2024-06-16T12:12:53.000Z,461.4972255658679
109,1718532774.195875,25.5625,95904.5,3,49.7163315,14.094638,0,0.0,463.939,2024-06-16T12:12:54.000Z,461.3231573239477
110,1718532774.723221,25.5625,95904.5,3,49.7163315,14.094638,0,0.0,463.939,2024-06-16T12:12:54.000Z,461.3231573239477
111,1718532775.250248,25.5625,95904.25,3,49.7163313,14.0946377,0,0.0,464.022,2024-06-16T12:12:55.000Z,461.3449156934437
112,1718532775.777389,25.5625,95904.25,3,49.7163313,14.0946377,0,0.0,464.022,2024-06-16T12:12:55.000Z,461.3449156934437
113,1718532776.305181,25.5,95900.5,3,49.7163308,14.0946369,0,0.0,464.17,2024-06-16T12:12:56.000Z,461.67129674722656
114,1718532776.832041,25.5,95900.5,3,49.7163308,14.0946369,0,0.0,464.17,2024-06-16T12:12:56.000Z,461.67129674722656
115,1718532777.358767,25.5,95900.0,3,49.7163306,14.094637,0,0.0,464.362,2024-06-16T12:12:57.000Z,461.71481500186707
116,1718532777.886077,25.5,95900.0,3,49.7163306,14.094637,0,0.0,464.362,2024-06-16T12:12:57.000Z,461.71481500186707
117,1718532778.413233,25.5,95904.75,3,49.7163305,14.0946359,0,0.0,464.494,2024-06-16T12:12:58.000Z,461.3013990003861
118,1718532778.939898,25.5,95904.75,3,49.7163305,14.0946359,0,0.0,464.494,2024-06-16T12:12:58.000Z,461.3013990003861
119,1718532779.467327,25.5,95902.0,3,49.7163307,14.0946349,0,0.0,464.542,2024-06-16T12:12:59.000Z,461.54074308562906
120,1718532779.99412,25.5,95902.0,3,49.7163307,14.0946349,0,0.0,464.542,2024-06-16T12:12:59.000Z,461.54074308562906
121,1718532780.520969,25.5,95902.25,3,49.7163305,14.094635,0,0.0,464.701,2024-06-16T12:13:00.000Z,461.5189843027838
122,1718532781.047942,25.5,95902.25,3,49.7163308,14.0946355,0,0.0,464.865,2024-06-16T12:13:01.000Z,461.5189843027838
123,1718532781.575399,25.5,95902.5,3,49.7163308,14.0946355,0,0.0,464.865,2024-06-16T12:13:01.000Z,461.4972255658679
124,1718532782.103967,25.5,95902.5,3,49.7163307,14.0946374,0,0.0,464.772,2024-06-16T12:13:02.000Z,461.4972255658679
125,1718532782.631797,25.5,95900.75,3,49.7163307,14.0946374,0,0.0,464.772,2024-06-16T12:13:02.000Z,461.64953768880036
126,1718532783.161147,25.5,95900.75,3,49.7163324,14.0946356,0,0.0,464.698,2024-06-16T12:13:03.000Z,461.64953768880036
127,1718532783.688551,25.5,95902.5,3,49.7163324,14.0946356,0,0.0,464.698,2024-06-16T12:13:03.000Z,461.4972255658679
128,1718532784.218087,25.5,95902.5,3,49.7163333,14.0946346,0,0.0,464.682,2024-06-16T12:13:04.000Z,461.4972255658679
129,1718532784.745337,25.5,95900.0,3,49.7163333,14.0946346,0,0.0,464.682,2024-06-16T12:13:04.000Z,461.71481500186707
130,1718532785.271883,25.5,95900.0,3,49.7163336,14.0946334,0,0.0,464.702,2024-06-16T12:13:05.000Z,461.71481500186707
131,1718532785.799262,25.5,95900.5,3,49.7163336,14.0946334,0,0.0,464.702,2024-06-16T12:13:05.000Z,461.67129674722656
132,1718532786.325855,25.5,95900.5,3,49.7163342,14.0946325,0,0.0,464.717,2024-06-16T12:13:06.000Z,461.67129674722656
133,1718532786.853948,25.5,95896.75,3,49.7163342,14.0946325,0,0.0,464.717,2024-06-16T12:13:06.000Z,461.99768813538714
134,1718532787.381434,25.5,95896.75,3,49.7163344,14.094632,0,0.0,464.673,2024-06-16T12:13:07.000Z,461.99768813538714
135,1718532787.909707,25.5,95902.5,3,49.7163344,14.094632,0,0.0,464.673,2024-06-16T12:13:07.000Z,461.4972255658679
136,1718532788.437074,25.5,95900.0,3,49.7163342,14.0946319,0,0.0,464.696,2024-06-16T12:13:08.000Z,461.71481500186707
137,1718532788.963836,25.5,95900.0,3,49.7163342,14.0946319,0,0.0,464.696,2024-06-16T12:13:08.000Z,461.71481500186707
138,1718532789.491075,25.5,95904.25,3,49.716334,14.0946325,0,0.0,464.674,2024-06-16T12:13:09.000Z,461.3449156934437
139,1718532790.018191,25.5,95904.25,3,49.7163337,14.0946321,0,0.0,464.583,2024-06-16T12:13:10.000Z,461.3449156934437
140,1718532790.54485,25.5,95896.5,3,49.7163337,14.0946321,0,0.0,464.583,2024-06-16T12:13:10.000Z,462.0194479287271
141,1718532791.071733,25.5,95896.5,3,49.7163343,14.0946301,0,0.0,464.51,2024-06-16T12:13:11.000Z,462.0194479287271
142,1718532791.599211,25.5,95902.75,3,49.7163343,14.0946301,0,0.0,464.51,2024-06-16T12:13:11.000Z,461.4754668748764
143,1718532792.126058,25.5,95902.75,3,49.7163352,14.094628,0,0.0,464.385,2024-06-16T12:13:12.000Z,461.4754668748764
144,1718532792.653363,25.5,95900.0,3,49.7163352,14.094628,0,0.0,464.385,2024-06-16T12:13:12.000Z,461.71481500186707
145,1718532793.181005,25.5,95900.0,3,49.7163375,14.0946242,0,0.0,464.097,2024-06-16T12:13:13.000Z,461.71481500186707
146,1718532793.707888,25.5,95898.25,3,49.7163375,14.0946242,0,0.0,464.097,2024-06-16T12:13:13.000Z,461.8671303399519
147,1718532794.235278,25.5,95898.25,3,49.7163364,14.0946241,0,0.0,464.365,2024-06-16T12:13:14.000Z,461.8671303399519
148,1718532794.761872,25.5,95900.75,3,49.7163364,14.0946241,0,0.0,464.365,2024-06-16T12:13:14.000Z,461.64953768880036
149,1718532795.288824,25.5,95900.75,3,49.7163353,14.0946247,0,0.0,464.308,2024-06-16T12:13:15.000Z,461.64953768880036
150,1718532795.815744,25.5,95898.25,3,49.7163353,14.0946247,0,0.0,464.308,2024-06-16T12:13:15.000Z,461.8671303399519
151,1718532796.342951,25.5,95898.25,3,49.7163343,14.094625,0,0.0,464.383,2024-06-16T12:13:16.000Z,461.8671303399519
152,1718532796.87035,25.5,95898.25,3,49.7163343,14.094625,0,0.0,464.383,2024-06-16T12:13:16.000Z,461.8671303399519
153,1718532797.397203,25.5,95898.25,3,49.7163335,14.0946269,0,0.0,464.577,2024-06-16T12:13:17.000Z,461.8671303399519
154,1718532797.923874,25.5,95900.0,3,49.7163335,14.0946269,0,0.0,464.577,2024-06-16T12:13:17.000Z,461.71481500186707
155,1718532798.451542,25.5,95900.0,3,49.7163327,14.0946281,0,0.0,464.816,2024-06-16T12:13:18.000Z,461.71481500186707
156,1718532798.979148,25.5,95902.0,3,49.7163327,14.0946281,0,0.0,464.816,2024-06-16T12:13:18.000Z,461.54074308562906
157,1718532799.506292,25.5,95902.0,3,49.7163328,14.0946294,0,0.0,465.123,2024-06-16T12:13:19.000Z,461.54074308562906
158,1718532800.034365,25.5,95902.25,3,49.7163322,14.0946292,0,0.0,465.197,2024-06-16T12:13:20.000Z,461.5189843027838
159,1718532800.561223,25.5,95902.25,3,49.7163322,14.0946292,0,0.0,465.197,2024-06-16T12:13:20.000Z,461.5189843027838
160,1718532801.087763,25.5,95896.5,3,49.7163323,14.09463,0,0.0,465.383,2024-06-16T12:13:21.000Z,462.0194479287271
161,1718532801.614832,25.5,95896.5,3,49.7163323,14.09463,0,0.0,465.383,2024-06-16T12:13:21.000Z,462.0194479287271
162,1718532802.142283,25.5,95902.25,3,49.7163324,14.0946302,0,0.0,465.391,2024-06-16T12:13:22.000Z,461.5189843027838
163,1718532802.668654,25.5,95902.25,3,49.7163324,14.0946302,0,0.0,465.391,2024-06-16T12:13:22.000Z,461.5189843027838
164,1718532803.197043,25.5,95902.0,3,49.716332,14.0946325,0,0.0,465.646,2024-06-16T12:13:23.000Z,461.54074308562906
165,1718532803.724351,25.5,95898.25,3,49.716332,14.0946325,0,0.0,465.646,2024-06-16T12:13:23.000Z,461.8671303399519
166,1718532804.252738,25.5,95898.25,3,49.7163318,14.0946358,0,0.0,466.038,2024-06-16T12:13:24.000Z,461.8671303399519
167,1718532804.780116,25.5,95896.0,3,49.7163318,14.0946358,0,0.0,466.038,2024-06-16T12:13:24.000Z,462.0629676532099
168,1718532805.306818,25.5,95896.0,3,49.716333,14.0946381,0,0.0,466.344,2024-06-16T12:13:25.000Z,462.0629676532099
169,1718532805.834169,25.5,95896.5,3,49.716333,14.0946381,0,0.0,466.344,2024-06-16T12:13:25.000Z,462.0194479287271
170,1718532806.361552,25.5,95896.5,3,49.7163322,14.0946384,0,0.0,466.36,2024-06-16T12:13:26.000Z,462.0194479287271
171,1718532806.88932,25.5,95898.25,3,49.7163322,14.0946384,0,0.0,466.36,2024-06-16T12:13:26.000Z,461.8671303399519
172,1718532807.416306,25.5,95898.25,3,49.7163319,14.0946391,0,0.0,466.509,2024-06-16T12:13:27.000Z,461.8671303399519
173,1718532807.943119,25.5,95896.0,3,49.7163319,14.0946391,0,0.0,466.509,2024-06-16T12:13:27.000Z,462.0629676532099
174,1718532808.469974,25.5,95896.0,3,49.7163321,14.0946391,0,0.0,466.856,2024-06-16T12:13:28.000Z,462.0629676532099
175,1718532808.99711,25.5,95900.5,3,49.7163321,14.0946391,0,0.0,466.856,2024-06-16T12:13:28.000Z,461.67129674722656
176,1718532809.524871,25.5,95900.5,3,49.7163322,14.0946391,0,0.0,467.033,2024-06-16T12:13:29.000Z,461.67129674722656
177,1718532810.051985,25.5,95898.75,3,49.7163335,14.0946405,0,0.0,467.54,2024-06-16T12:13:30.000Z,461.8236114422662
178,1718532810.579325,25.5,95898.75,3,49.7163335,14.0946405,0,0.0,467.54,2024-06-16T12:13:30.000Z,461.8236114422662
179,1718532811.106764,25.4375,95900.75,3,49.7163337,14.094641,0,0.0,467.829,2024-06-16T12:13:31.000Z,461.64953768880036
180,1718532811.634144,25.4375,95900.75,3,49.7163337,14.094641,0,0.0,467.829,2024-06-16T12:13:31.000Z,461.64953768880036
181,1718532812.161266,25.4375,95904.25,3,49.7163344,14.0946417,0,0.0,468.225,2024-06-16T12:13:32.000Z,461.3449156934437
182,1718532812.68813,25.4375,95904.25,3,49.7163344,14.0946417,0,0.0,468.225,2024-06-16T12:13:32.000Z,461.3449156934437
183,1718532813.215475,25.4375,95900.5,3,49.716335,14.0946432,0,0.0,468.624,2024-06-16T12:13:33.000Z,461.67129674722656
184,1718532813.74318,25.4375,95900.5,3,49.716335,14.0946432,0,0.0,468.624,2024-06-16T12:13:33.000Z,461.67129674722656
185,1718532814.27047,25.4375,95904.25,3,49.7163358,14.0946449,0,0.0,469.162,2024-06-16T12:13:34.000Z,461.3449156934437
186,1718532814.798136,25.4375,95904.25,3,49.7163358,14.0946449,0,0.0,469.162,2024-06-16T12:13:34.000Z,461.3449156934437
187,1718532815.325697,25.4375,95902.0,3,49.7163365,14.0946467,0,0.0,469.587,2024-06-16T12:13:35.000Z,461.54074308562906
188,1718532815.853573,25.4375,95902.0,3,49.7163365,14.0946467,0,0.0,469.587,2024-06-16T12:13:35.000Z,461.54074308562906
189,1718532816.381273,25.4375,95900.5,3,49.7163364,14.0946475,0,0.0,469.786,2024-06-16T12:13:36.000Z,461.67129674722656
190,1718532816.908229,25.4375,95900.5,3,49.7163364,14.0946475,0,0.0,469.786,2024-06-16T12:13:36.000Z,461.67129674722656
191,1718532817.436277,25.4375,95902.0,3,49.7163367,14.0946489,0,0.0,470.157,2024-06-16T12:13:37.000Z,461.54074308562906
192,1718532817.963726,25.4375,95902.0,3,49.7163367,14.0946489,0,0.0,470.157,2024-06-16T12:13:37.000Z,461.54074308562906
193,1718532818.491525,25.4375,95900.0,3,49.7163374,14.0946504,0,0.0,470.552,2024-06-16T12:13:38.000Z,461.71481500186707
194,1718532819.019335,25.4375,95900.0,3,49.716338,14.0946514,0,0.0,470.702,2024-06-16T12:13:39.000Z,461.71481500186707
195,1718532819.546349,25.4375,95900.0,3,49.716338,14.0946514,0,0.0,470.702,2024-06-16T12:13:39.000Z,461.71481500186707
196,1718532820.073436,25.4375,95900.75,3,49.716339,14.0946526,0,0.0,470.905,2024-06-16T12:13:40.000Z,461.64953768880036
197,1718532820.601507,25.4375,95900.75,3,49.716339,14.0946526,0,0.0,470.905,2024-06-16T12:13:40.000Z,461.64953768880036
198,1718532821.131702,25.4375,95898.25,3,49.71634,14.0946535,0,0.0,471.069,2024-06-16T12:13:41.000Z,461.8671303399519
199,1718532821.659862,25.4375,95898.25,3,49.71634,14.0946535,0,0.0,471.069,2024-06-16T12:13:41.000Z,461.8671303399519
200,1718532822.187751,25.4375,95902.0,3,49.7163408,14.0946542,0,0.0,471.138,2024-06-16T12:13:42.000Z,461.54074308562906
201,1718532822.715829,25.4375,95902.0,3,49.7163408,14.0946542,0,0.0,471.138,2024-06-16T12:13:42.000Z,461.54074308562906
202,1718532823.24333,25.375,95896.25,3,49.7163424,14.0946551,0,0.0,471.297,2024-06-16T12:13:43.000Z,462.0412077680014
